Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
386372,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0061020680""","=""9780061020681""",5,4.23,Harpertorch,Mass Market Paperback,243,2001,1987,2018/09/19,2018/09/18,"2018, fiction","2018 (#106), fiction (#50)",read,,,,1,0
125257,The Quest for Consciousness: A Neurobiological Approach,Christof Koch,"Koch, Christof",,"=""0974707708""","=""9780974707709""",0,4.12,Roberts & Company Publishers,Hardcover,429,2004,2004,,2018/09/18,to-read,to-read (#12),to-read,,,,0,0
12435198,Stjärnor och äpplen som faller: En bok om upptäckter och märkvärdigheter i universum,Ulf Danielsson,"Danielsson, Ulf",,"=""""","=""9789100101381""",0,3.93,Albert Bonniers Förlag,Hardcover,343,2003,2003,,2018/09/17,to-read,to-read (#11),to-read,,,,0,0
35187175,Storm in a Teacup: The Physics of Everyday Life,Helen Czerski,"Czerski, Helen",,"=""0393355470""","=""9780393355475""",3,4.02,W. W. Norton  Company,Paperback,288,2018,2017,2018/09/17,2018/09/06,"2018, non-fiction, science-history","2018 (#105), non-fiction (#128), science-history (#69)",read,,,,1,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu","Eisso Post, Joel Martinsen, Bruno Roubicek, Richard Heufkens","=""""","=""""",4,4.41,Tor Books,Hardcover,512,2015,2008,2018/09/14,2018/09/06,"2018, fiction","2018 (#104), fiction (#49)",read,,,,1,0
15755788,Higgs - The Invention and Discovery of the ‘God Particle’,Jim Baggott,"Baggott, Jim",,"=""0199603499""","=""9780199603497""",3,3.84,Oxford University Press,Hardcover,253,2012,2012,2018/09/06,2018/09/03,"2018, non-fiction, science-history","2018 (#103), non-fiction (#127), science-history (#68)",read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",5,4.08,Tor Books,Hardcover,399,2014,2006,2018/09/05,2018/08/31,"2018, fiction","2018 (#102), fiction (#48)",read,,,,1,0
502109,The Qur'an: A Biography,Bruce B. Lawrence,"Lawrence, Bruce B.",Michael Prichard,"=""1400103878""","=""9781400103874""",2,3.26,Tantor Media,Audio CD,0,2007,2006,2018/09/03,2018/08/27,"2018, non-fiction, philosophy-theology, science-history","2018 (#101), non-fiction (#126), philosophy-theology (#74), science-history (#67)",read,,,,1,0
15770019,Numbers (Bible #04),Anonymous,"Anonymous, Anonymous",,"=""""","=""""",1,4.21,,,,,-700,2018/08/31,2018/08/26,"2018, non-fiction, philosophy-theology","2018 (#100), non-fiction (#125), philosophy-theology (#73)",read,,,,1,0
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060855924""","=""9780060855925""",3,4.00,Harper,Paperback,228,2005,1983,2018/08/30,2018/08/27,"2018, fiction","2018 (#99), fiction (#47)",read,,,,1,0
22575601,Covariant Loop Quantum Gravity: An Elementary Introduction to Quantum Gravity and Spinfoam Theory,Carlo Rovelli,"Rovelli, Carlo",Francesca Vidotto,"=""1107069629""","=""9781107069626""",0,4.03,Cambridge University Press,Hardcover,277,2014,2014,,2018/08/28,to-read,to-read (#10),to-read,,,,0,0
61666,Contact,Carl Sagan,"Sagan, Carl",William Olivier Desmond,"=""2266079999""","=""9782266079990""",5,4.14,Pocket,Mass Market Paperback,580,1997,1985,2018/08/27,2018/08/22,"2018, fiction","2018 (#97), fiction (#46)",read,,,,1,0
34297270,Philosophical and Psychological Dialogues,John-Michael Kuczynski,"Kuczynski, John-Michael",,"=""""","=""""",1,3.67,,Kindle Edition,129,2017,,2018/08/27,2018/08/26,"non-fiction, philosophy-theology, science-history, delvis-läst","non-fiction (#122), philosophy-theology (#70), science-history (#65), delvis-läst (#8)",delvis-läst,,,,1,0
349776,Fascism: A Very Short Introduction,Kevin Passmore,"Passmore, Kevin",,"=""0192801554""","=""9780192801555""",3,3.52,Oxford University Press,Paperback,176,2002,2002,2018/08/24,2018/08/20,"2018, non-fiction, philosophy-theology, science-history","2018 (#95), non-fiction (#121), philosophy-theology (#69), science-history (#64)",read,,,,1,0
11387155,Det kommunistiske manifest/Den tyske ideologi,Karl Marx,"Marx, Karl",Friedrich Engels,"=""8791220270""","=""""",0,3.62,Det lille forlag,,112,2004,1848,2018/06/18,2018/06/18,"non-fiction, philosophy-theology, 2018","non-fiction (#103), philosophy-theology (#55), 2018 (#94)",read,,,,1,0
22632,"The Trial and Death of Socrates (Euthyphro, Apology, Crito, Phaedo)",Plato,"Plato, Plato","G.M.A. Grube, John M. Cooper","=""0872205541""","=""9780872205543""",4,4.11,Hackett Publishing Company,,58,2001,-400,2018/06/26,2018/06/24,"philosophy-theology, non-fiction, 2018","philosophy-theology (#58), non-fiction (#106), 2018 (#93)",read,,,,1,0
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0262540371""","=""9780262540377""",3,3.96,MIT Press,Paperback,424,1981,1978,2018/04/10,2018/03/01,"non-fiction, philosophy-theology, 2018","non-fiction (#6), philosophy-theology (#5), 2018 (#92)",read,,,,1,0
6598234,The Complete Infidel's Guide to the Koran,Robert Spencer,"Spencer, Robert",,"=""1596981040""","=""9781596981041""",0,3.71,Regnery Publishing,Paperback,260,2009,2009,2018/08/22,2018/08/21,"2018, non-fiction, philosophy-theology","2018 (#91), non-fiction (#120), philosophy-theology (#68)",read,,,,1,0
402806,The koran,Anonymous,"Anonymous, Anonymous",N.J. Dawood,"=""0140445587""","=""9780140445589""",1,4.38,Penguin Group,Paperback,455,1990,632,2018/08/22,2018/08/08,"2018, non-fiction, philosophy-theology","2018 (#90), non-fiction (#119), philosophy-theology (#67)",read,,,,1,0
30285131,"The Islamic Enlightenment: The Struggle Between Faith and Reason, 1798 to Modern Times",Christopher de Bellaigue,"Bellaigue, Christopher de",,"=""0871403730""","=""9780871403735""",3,3.63,Liveright,Hardcover,432,2017,2017,2018/08/20,2018/08/16,"2018, non-fiction, science-history","2018 (#89), non-fiction (#118), science-history (#63)",read,,,,1,0
36522833,"Prepping : Att hoppas på det bästa, men förbereda sig på det värsta",Anna-Maria Stawreberg,"Stawreberg, Anna-Maria",,"=""""","=""9789113077109""",3,3.24,Norstedts,,175,2017,2017,2018/08/17,2018/08/16,"2018, non-fiction","2018 (#88), non-fiction (#117)",read,,,,1,0
359154,Thomas Paine's Rights of Man: A Biography,Christopher Hitchens,"Hitchens, Christopher",,"=""0871139553""","=""9780871139559""",2,3.99,Atlantic Monthly Press,Hardcover,158,2007,2006,2018/07/31,2018/07/30,"2018, biography-memoarer, philosophy-theology","2018 (#80), biography-memoarer (#5), philosophy-theology (#66)",read,,,,1,0
20663771,Origins: Fourteen Billion Years of Cosmic Evolution,Neil deGrasse Tyson,"Tyson, Neil deGrasse",Donald Goldsmith,"=""0393350398""","=""9780393350395""",3,4.14,W. W. Norton  Company,Paperback,352,2014,2004,2018/04/03,2018/03/26,"2018, science-history, non-fiction","2018 (#40), science-history (#62), non-fiction (#116)",read,,,,1,0
30347296,"Philosophy Talk, Vol. 1",John R. Perry,"Perry, John R.",,"=""9781504688""","=""""",3,3.60,"Blackstone Audio, Inc.",downloadable audio,,2016,,2018/04/02,2018/03/29,"2018, philosophy-theology, non-fiction","2018 (#42), philosophy-theology (#65), non-fiction (#115)",read,,,,1,0
28116739,"Other Minds: The Octopus, the Sea, and the Deep Origins of Consciousness",Peter Godfrey-Smith,"Godfrey-Smith, Peter",,"=""0374227764""","=""9780374227760""",3,3.87,"Farrar, Straus and Giroux",Hardcover,257,2016,2016,2018/03/28,2018/03/26,"non-fiction, philosophy-theology, 2018, science-history","non-fiction (#84), philosophy-theology (#44), 2018 (#41), science-history (#61)",read,,,,1,0
28587584,Time Travel: A History,James Gleick,"Gleick, James",,"=""0307908801""","=""9780307908803""",4,3.58,Pantheon,ebook,304,2016,2016,2018/05/30,2018/05/27,"2018, philosophy-theology, science-history","2018 (#67), philosophy-theology (#64), science-history (#60)",read,,,,1,0
5068502,Darwin and Evolution,Paul Strathern,"Strathern, Paul",,"=""0099238225""","=""9780099238225""",4,3.57,Arrow,Paperback,96,1998,1999,,2018/04/11,"non-fiction, science-history, 2018, biography-memoarer","non-fiction (#85), science-history (#42), 2018 (#46), biography-memoarer (#29)",read,,,,1,0
31795,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,"Durant, Will",,"=""0671739166""","=""9780671739164""",4,4.14,Pocket Books,Paperback,704,1991,1926,2017/03/20,2018/03/01,"philosophy-theology, non-fiction, science-history","philosophy-theology (#13), non-fiction (#16), science-history (#59)",read,,,,1,0
35696171,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""0525427570""","=""9780525427575""",4,4.21,Viking,Hardcover,576,2018,2018,2018/03/07,2018/03/04,"philosophy-theology, non-fiction, 2018, science-history","philosophy-theology (#40), non-fiction (#75), 2018 (#28), science-history (#58)",read,,,,1,0
18079692,Consciousness and the Brain: Deciphering How the Brain Codes Our Thoughts,Stanislas Dehaene,"Dehaene, Stanislas",,"=""0670025437""","=""9780670025435""",4,4.19,Viking,Hardcover,336,2014,2014,2018/04/10,2018/04/04,"2018, non-fiction, philosophy-theology, science-history","2018 (#44), non-fiction (#114), philosophy-theology (#63), science-history (#57)",read,,,,1,0
243685,A History of Western Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""0671201581""","=""9780671201586""",5,4.12,Simon & Schuster,Paperback,906,1986,1945,2017/03/20,2018/03/03,"philosophy-theology, non-fiction, science-history","philosophy-theology (#29), non-fiction (#41), science-history (#56)",read,,,,1,0
17861512,Would You Kill the Fat Man?: The Trolley Problem and What Your Answer Tells Us about Right and Wrong,David Edmonds,"Edmonds, David",,"=""0691154023""","=""9780691154022""",5,3.86,Princeton University Press,Hardcover,240,2013,2013,2017/03/20,2018/03/01,"philosophy-theology, non-fiction, science-history","philosophy-theology (#14), non-fiction (#19), science-history (#55)",read,,,,1,0
17098,Isaac Newton,James Gleick,"Gleick, James",,"=""1400032954""","=""9781400032952""",4,3.76,Vintage,Paperback,288,2004,2003,2018/06/05,2018/06/04,"non-fiction, 2018, biography-memoarer, science-history","non-fiction (#99), 2018 (#69), biography-memoarer (#3), science-history (#54)",read,,,,1,0
2613791,Einstein's Revolution (Science & Discovery),John T. Sanders,"Sanders, John T.",,"=""078616431X""","=""9780786164318""",4,3.41,Blackstone Audiobooks,Audio CD,0,2006,2006,2018/01/01,2018/03/03,"non-fiction, science-history, 2018, biography-memoarer","non-fiction (#51), science-history (#19), 2018 (#11), biography-memoarer (#25)",read,,,,1,0
1732991,Einstein and Relativity,Paul Strathern,"Strathern, Paul",,"=""0099237326""","=""9780099237327""",3,3.60,Arrow,Paperback,,1997,1997,2018/01/01,2018/03/03,"non-fiction, science-history, 2018, biography-memoarer","non-fiction (#59), science-history (#27), 2018 (#21), biography-memoarer (#27)",read,,,,1,0
6343351,Bohr And Quantum Theory,Paul Strathern,"Strathern, Paul",,"=""0099238322""","=""9780099238324""",3,3.81,Arrow,Paperback,112,1998,1997,2018/01/01,2018/03/03,"non-fiction, science-history, 2018, biography-memoarer","non-fiction (#60), science-history (#28), 2018 (#22), biography-memoarer (#28)",read,,,,1,0
17279961,Bertrand Russell: Philosophy in an Hour,Paul Strathern,"Strathern, Paul",,"=""""","=""9780007466245""",4,3.70,HarperPress,ebook,,2012,2001,2017/01/01,2018/03/03,"philosophy-theology, non-fiction, biography-memoarer","philosophy-theology (#33), non-fiction (#48), biography-memoarer (#21)",read,,,,1,0
1901227,Nietzsche: Liv och tänkesätt,Carl-Göran Ekerwald,"Ekerwald, Carl-Göran",,"=""9129617359""","=""9789129617351""",3,3.48,Rabén & Sjögren,Hardcover,295,1993,1993,2010/03/20,2018/03/05,"non-fiction, philosophy-theology, biography-memoarer","non-fiction (#72), philosophy-theology (#38), biography-memoarer (#22)",read,,,,1,0
767746,Immanuel Kant (The Giants of Philosophy),A.J. Mandt,"Mandt, A.J.",Charlton Heston,"=""0786169435""","=""9780786169436""",4,3.79,Knowledge Products,Audio CD,2,2006,1994,2017/03/20,2018/03/03,"philosophy-theology, non-fiction, biography-memoarer","philosophy-theology (#27), non-fiction (#38), biography-memoarer (#16)",read,,,,1,0
437660,Plato (The Giants of Philosophy),Berel Lang,"Lang, Berel",Charlton Heston,"=""0786169419""","=""9780786169412""",4,3.58,Knowledge Products,Audio CD,2,2005,1990,2017/03/20,2018/03/03,"philosophy-theology, non-fiction, biography-memoarer","philosophy-theology (#20), non-fiction (#29), biography-memoarer (#10)",read,,,,1,0
767745,Aristotle (The Giants of Philosophy),Thomas C. Brickhouse,"Brickhouse, Thomas C.",Charlton Heston,"=""0786169443""","=""9780786169443""",4,3.67,Knowledge Products,Audio CD,2,2006,1990,2017/03/20,2018/03/03,"philosophy-theology, non-fiction, biography-memoarer","philosophy-theology (#21), non-fiction (#30), biography-memoarer (#11)",read,,,,1,0
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,"Kandel, Eric R.",,"=""""","=""""",3,4.12,W. W. Norton & Company,Hardcover,430,2006,2006,2018/08/13,2018/08/08,"2018, non-fiction, science-history, biography-memoarer","2018 (#86), non-fiction (#113), science-history (#53), biography-memoarer (#6)",read,,,,1,0
18594779,Nyfikenhet och förundran: Så formades en vetenskapsman,Richard Dawkins,"Dawkins, Richard",,"=""""","=""9789186061906""",4,3.68,Fri Tanke Förlag,Hardcover,316,2013,2013,2017/03/20,2018/03/01,biography-memoarer,biography-memoarer (#1),read,,,,1,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",4,3.69,Crown,Hardcover,305,2017,2017,2018/08/14,2018/08/13,"2018, fiction","2018 (#87), fiction (#45)",read,,,,1,0
40552988,Physics for Poets,Richard T. Kouzes,"Kouzes, Richard T.",,"=""""","=""""",3,3.00,Modern Scholar,Audible Audio,,2014,,2018/08/08,2018/08/06,"2018, non-fiction, science-history","2018 (#84), non-fiction (#111), science-history (#52)",read,,,,1,0
35011639,Before You Know It: The Unconscious Reasons We Do What We Do,John A. Bargh,"Bargh, John A.",,"=""1501101234""","=""9781501101236""",3,3.98,Atria Books,Hardcover,352,2017,2017,2018/08/06,2018/08/02,"2018, non-fiction, science-history","2018 (#83), non-fiction (#110), science-history (#51)",read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",3,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2018/08/03,2018/08/01,"2018, fiction","2018 (#82), fiction (#43)",read,,,,1,0
34484,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,"=""0552152978""","=""9780552152976""",5,4.31,Corgi,Paperback,400,2005,1992,2018/08/01,2018/07/30,"2018, fiction","2018 (#81), fiction (#42)",read,,,,1,0
20663770,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""039335038X""","=""9780393350388""",3,4.09,W. W. Norton  Company,Paperback,384,2014,2006,2018/07/30,2018/06/29,"2018, non-fiction, science-history","2018 (#79), non-fiction (#109), science-history (#50)",read,,,,1,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Anna Brailovsky, Joseph Frank, Constance Garnett","=""0679642420""","=""9780679642428""",2,4.20,Modern Library,Paperback,667,2003,1869,2018/03/30,2018/03/06,"fiction, 2018, philosophy-theology","fiction (#27), 2018 (#31), philosophy-theology (#61)",read,,,,1,0
159772,Plato's Republic,Simon Blackburn,"Blackburn, Simon",,"=""087113957X""","=""9780871139573""",3,3.89,Atlantic Monthly Press,Hardcover,192,2007,2006,2018/06/29,2018/06/28,"2018, philosophy-theology, non-fiction","2018 (#78), philosophy-theology (#60), non-fiction (#108)",read,,,,1,0
30780235,The Knowledge Illusion: Why We Never Think Alone,Steven Sloman,"Sloman, Steven",Philip Fernbach,"=""039918435X""","=""9780399184352""",4,3.85,Riverhead Books,Hardcover,304,2017,2017,2018/06/28,2018/06/28,"2018, non-fiction, science-history, philosophy-theology","2018 (#77), non-fiction (#107), science-history (#49), philosophy-theology (#59)",read,,,,1,0
23281637,Faith Versus Fact: Why Science and Religion are Incompatible,Jerry A. Coyne,"Coyne, Jerry A.",,"=""0670026530""","=""9780670026531""",4,4.12,Penguin,Hardcover,336,2015,2015,2018/06/21,2018/06/21,"2018, philosophy-theology, non-fiction","2018 (#75), philosophy-theology (#56), non-fiction (#104)",read,,,,1,0
569429,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",Douglas Adams,"Adams, Douglas",,"=""0345379330""","=""9780345379337""",3,3.97,Del Rey,Paperback,288,1993,1992,2018/06/21,2018/06/12,"2018, fiction","2018 (#74), fiction (#40)",read,,,,1,0
20345575,Leviticus (Bible #3),Anonymous,"Anonymous, Anonymous",,"=""""","=""""",1,4.09,,,27,,-500,2018/06/15,2018/05/20,"2018, non-fiction, philosophy-theology","2018 (#72), non-fiction (#102), philosophy-theology (#54)",read,,,,1,0
34272565,Life 3.0: Being Human in the Age of Artificial Intelligence,Max  Tegmark,"Tegmark, Max",,"=""0451485076""","=""9780451485076""",5,4.03,Random House Audio Publishing Group,Audio CD,364,2017,2017,2018/06/11,2018/06/05,"non-fiction, philosophy-theology, 2018","non-fiction (#100), philosophy-theology (#52), 2018 (#70)",read,,,,1,0
472025,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Bertrand Russell,"Russell, Bertrand",Paul  Edwards,"=""0671203231""","=""9780671203238""",5,4.02,Touchstone,Paperback,266,1967,1957,2018/05/24,2018/05/24,"non-fiction, philosophy-theology, 2018","non-fiction (#96), philosophy-theology (#49), 2018 (#66)",read,,,,1,0
9769978,Philosophy of Mind,Andrew Pessin,"Pessin, Andrew",,"=""""","=""""",4,3.55,The Modern Scholar,Audiobook,,2010,2010,2018/06/04,2018/05/31,"non-fiction, philosophy-theology, 2018","non-fiction (#98), philosophy-theology (#51), 2018 (#68)",read,,,,1,0
8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,"=""0345418905""","=""9780345418906""",4,4.18,Del Rey,Paperback,224,2005,1982,2018/05/22,2018/05/18,"fiction, 2018","fiction (#36), 2018 (#62)",read,,,,1,0
6091075,"So Long, and Thanks for All the Fish (The Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.09,Del Rey,Kindle Edition,225,2008,1984,2018/05/24,2018/05/23,"fiction, 2018","fiction (#37), 2018 (#63)",read,,,,1,0
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",4,4.20,Crown Publishing Group (NY),Paperback,544,2004,2003,2018/05/23,2018/05/18,"science-history, non-fiction, 2018","science-history (#47), non-fiction (#94), 2018 (#61)",read,,,,1,0
1000548,Sidelights on Relativity,Albert Einstein,"Einstein, Albert",,"=""048624511X""","=""9780486245119""",4,4.16,Dover Publications,Paperback,64,2010,1983,2018/05/24,2018/05/24,"science-history, non-fiction, 2018","science-history (#48), non-fiction (#95), 2018 (#65)",read,,,,1,0
18774981,Waking Up: A Guide to Spirituality Without Religion,Sam Harris,"Harris, Sam",,"=""1451636016""","=""9781451636017""",3,3.90,Simon  Schuster,Hardcover,256,2014,2014,2018/05/27,2018/05/23,"non-fiction, philosophy-theology, 2018","non-fiction (#97), philosophy-theology (#50), 2018 (#64)",read,,,,1,0
35820656,"Only Human (Themis Files, #3)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""0399180117""","=""9780399180118""",3,3.63,Del Rey Books,Hardcover,336,2018,2018,2018/05/14,2018/05/08,"fiction, 2018","fiction (#33), 2018 (#58)",read,,,,1,0
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,4.21,Del Rey,Paperback,250,2005,1980,2018/05/17,2018/05/15,"fiction, 2018","fiction (#35), 2018 (#60)",read,,,,1,0
13147230,"The Long Earth (The Long Earth, #1)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""0062067753""","=""9780062067753""",4,3.77,HarperCollins Harper,Hardcover,336,2012,2012,2018/04/30,2018/04/24,"fiction, 2018","fiction (#31), 2018 (#55)",read,,,,1,0
18693669,The Organized Mind: Thinking Straight in the Age of Information Overload,Daniel J. Levitin,"Levitin, Daniel J.",,"=""052595418X""","=""9780525954187""",3,3.66,Dutton,Hardcover,528,2014,2014,2018/05/18,2018/04/24,"science-history, non-fiction, 2018","science-history (#46), non-fiction (#93), 2018 (#56)",read,,,,1,0
17167572,"The Long War (The Long Earth, #2)",Terry Pratchett,"Pratchett, Terry",Stephen Baxter,"=""006206777X""","=""9780062067777""",3,3.63,HarperCollins Publishers,Hardcover,419,2013,2013,2018/05/08,2018/05/02,"fiction, 2018","fiction (#32), 2018 (#57)",read,,,,1,0
36407347,"The Future of Humanity: Terraforming Mars, Interstellar Travel, Immortality and Our Destiny Beyond Earth",Michio Kaku,"Kaku, Michio",,"=""0241304849""","=""9780241304846""",5,4.18,Allen Lane,Hardcover,368,2018,2018,2018/04/24,2018/04/19,"non-fiction, science-history, 2018","non-fiction (#89), science-history (#45), 2018 (#53)",read,,,,1,0
17341464,"Genesis (Bible, #1)",Anonymous,"Anonymous, Anonymous",,"=""""","=""""",1,4.33,,Paperback,50,,-800,2018/04/24,2018/04/17,"non-fiction, philosophy-theology, 2018","non-fiction (#90), philosophy-theology (#46), 2018 (#50)",read,,,,1,0
17341469,"Exodus (Bible, #2)",Anonymous,"Anonymous, Anonymous",,"=""""","=""""",1,4.34,,,40,,-500,2018/05/04,2018/04/24,"non-fiction, philosophy-theology, 2018","non-fiction (#91), philosophy-theology (#47), 2018 (#54)",read,,,,1,0
25111028,"100 Deadly Skills: The SEAL Operative's Guide to Eluding Pursuers, Evading Capture, and Surviving Any Dangerous Situation",Clint Emerson,"Emerson, Clint",,"=""147679605X""","=""9781476796055""",2,3.77,Atria Books,Paperback,272,2015,2015,2018/04/20,2018/04/18,2018,2018 (#52),read,,,,1,0
343614,The Law of Attraction: The Basics of the Teachings of Abraham,Esther Hicks,"Hicks, Esther",Jerry Hicks,"=""1401917593""","=""9781401917593""",1,4.11,Hay House,Hardcover,205,2006,2006,2018/04/12,2018/04/12,"non-fiction, philosophy-theology, 2018","non-fiction (#86), philosophy-theology (#45), 2018 (#49)",read,,,,1,0
24396853,"Infectious Madness: The Surprising Science of How We ""Catch"" Mental Illness",Harriet A. Washington,"Washington, Harriet A.",,"=""0316277800""","=""9780316277808""",2,3.75,"Little, Brown and Company",Hardcover,304,2015,2015,2018/04/18,2018/04/12,"non-fiction, science-history, 2018","non-fiction (#87), science-history (#43), 2018 (#48)",read,,,,1,0
30134847,"Waking Gods (Themis Files, #2)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""1101886722""","=""9781101886724""",4,4.01, Del Rey,Hardcover,336,2017,2017,2018/04/17,2018/04/12,"fiction, 2018","fiction (#30), 2018 (#47)",read,,,,1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.90,HarperCollins,Paperback,197,1993,1988,2018/04/04,2018/04/03,"fiction, 2018","fiction (#28), 2018 (#43)",read,,,,1,0
25733990,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""1101886692""","=""9781101886694""",4,3.83,Del Rey,Hardcover,320,2016,2016,2018/04/11,2018/04/10,"fiction, 2018","fiction (#29), 2018 (#45)",read,,,,1,0
20663690,"The Quantum Moment: How Planck, Bohr, Einstein, and Heisenberg Taught Us to Love Uncertainty",Robert P. Crease,"Crease, Robert P.",Alfred Scharff Goldhaber,"=""0393067920""","=""9780393067927""",4,3.60,W. W. Norton  Company,Hardcover,352,2014,2014,2018/03/20,2018/03/20,"science-history, non-fiction, 2018","science-history (#39), non-fiction (#80), 2018 (#37)",read,,,,1,0
36356862,A Map of the Invisible: Journeys into Particle Physics,Jon Butterworth,"Butterworth, Jon",,"=""""","=""""",4,3.60,Cornerstone Digital,Kindle Edition,289,2017,2018,2018/03/26,2018/03/23,"non-fiction, science-history, 2018","non-fiction (#83), science-history (#41), 2018 (#39)",read,,,,1,0
28504537,A Field Guide to Lies: Critical Thinking in the Information Age,Daniel J. Levitin,"Levitin, Daniel J.",,"=""0525955224""","=""9780525955221""",3,3.77,Dutton,Hardcover,292,2016,2016,2018/03/23,2018/03/22,"non-fiction, philosophy-theology, 2018","non-fiction (#82), philosophy-theology (#43), 2018 (#38)",read,,,,1,0
26889758,"The Unknown Universe: A New Exploration of Time, Space, and Modern Cosmology",Stuart Clark,"Clark, Stuart",,"=""1681771535""","=""9781681771533""",3,4.02,Pegasus Books,Hardcover,288,2016,2015,2018/03/20,2018/03/14,"non-fiction, science-history, 2018","non-fiction (#79), science-history (#38), 2018 (#35)",read,,,,1,0
30547646,Why Time Flies: A Mostly Scientific Investigation,Alan Burdick,"Burdick, Alan",,"=""141654027X""","=""9781416540274""",4,3.42,Simon  Schuster,Hardcover,320,2017,2017,2018/03/22,2018/03/20,"non-fiction, science-history, 2018","non-fiction (#81), science-history (#40), 2018 (#36)",read,,,,1,0
15862363,Moral Theory: An Introduction,Mark Timmons,"Timmons, Mark",,"=""0742564924""","=""9780742564923""",4,3.85,Rowman & Littlefield Publishers,Paperback,380,2012,2002,2018/05/10,2018/03/08,"philosophy-theology, non-fiction, 2018","philosophy-theology (#48), non-fiction (#92), 2018 (#32)",read,,,,1,0
28121657,Alla borde vara feminister,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Niclas Hval,"=""9100160784""","=""9789100160784""",0,4.42,Albert Bonniers Förlag,Paperback,61,2015,2012,2018/03/10,2018/03/11,"philosophy-theology, non-fiction, 2018","philosophy-theology (#41), non-fiction (#76), 2018 (#34)",read,,,,1,0
34427003,The Little Book of Black Holes,Steven S. Gubser,"Gubser, Steven S.",Frans Pretorius,"=""0691163723""","=""9780691163727""",3,3.94,Princeton University Press,Hardcover,195,2017,,2018/01/01,2018/03/03,"non-fiction, science-history, 2018","non-fiction (#63), science-history (#31), 2018 (#25)",read,,,,1,0
22463,The Origin of Species,Charles Darwin,"Darwin, Charles",,"=""""","=""""",3,4.00,Castle Books,Hardcover,703,2004,1859,2018/03/18,2018/03/05,"non-fiction, science-history, 2018","non-fiction (#78), science-history (#37), 2018 (#30)",read,,,,1,0
18658836,De fyras tecken,Arthur Conan Doyle,"Doyle, Arthur Conan","Charlotte Hjukström, Tomas Löfdahl","=""9185637068""","=""9789185637065""",3,3.91,Adelphi Audio,Audiobook,,2006,1890,2018/01/01,2018/03/03,"fiction, 2018","fiction (#24), 2018 (#27)",read,,,,1,0
31931,Theory and Reality: An Introduction to the Philosophy of Science,Peter Godfrey-Smith,"Godfrey-Smith, Peter",,"=""0226300633""","=""9780226300634""",4,3.94,University of Chicago Press,Paperback,288,2003,2003,2018/01/01,2018/03/03,"non-fiction, philosophy-theology, 2018","non-fiction (#64), philosophy-theology (#34), 2018 (#26)",read,,,,1,0
